title,url,mp_name,rejected_type,rejected_reason,rejected_time
万通×胡润2025白皮书：高净值人群资产配置新趋势,https://mp.weixin.qq.com/s/5uZaPiIKmJw_O5_-LAlqnA,长城港险,🙅‍ 不选,宏观财富报告，无保险核心产品,2025-12-08 14:24:34
香港保险真能在内地避税避债？资产隔离功能到底有多强？,https://mp.weixin.qq.com/s/FyeuadbmU4xLbBkVr0AuNA,港险优选专家,🙅‍ 不选,涉及避税敏感,2025-12-08 14:24:34
我帮1000+客户开通香港银行卡的经验总结：这5家0存款无管理费的香港银行，内地人自己就能办！,https://mp.weixin.qq.com/s/QWzlIvIISO0W3XlcEDFm_A,小冯妮儿聊港险,🙅‍ 不选,银行开户攻略，敏感,2025-12-08 14:24:34
1. 真实客户案例：给60岁父母补充养老金，晚领一年能多拿500万，太……,https://mp.weixin.qq.com/s/muUob51q3wBL9ZMW5QFIYg,小冯妮儿聊港险,🙅‍ 不选,未提及香港保险或相关产品,2025-12-08 14:24:34
2. 大陆居民怎么买美股？2大路径与3大注意事项，看这篇就够了,https://mp.weixin.qq.com/s/p0ypQi99oZLcKoPDyZG7bg,小冯妮儿聊港险,🙅‍ 不选,美股开户属红线,2025-12-08 14:24:34
3. 什么？2026年外汇超1000美元就严查？还能买香港保险吗？,https://mp.weixin.qq.com/s/gGsF_cIdE4_Ji9BSqU6FTA,小冯妮儿聊港险,🙅‍ 不选,涉及外汇严查红线,2025-12-08 14:24:34
4. 香港银行卡里有10万美金，这么做年化3%-10%，美元定存/货币基金/美国国债/香港储蓄险怎么选？,https://mp.weixin.qq.com/s/ztSYbUk0sj2Bn1vcleEwKg,小冯妮儿聊港险,🙅‍ 不选,核心为银行与理财工具比较,2025-12-08 14:24:34
7. 六大行集体“下架”5年期大额存单？别慌，我这还有锁定终身年化3.3%的永续存单！,https://mp.weixin.qq.com/s/jYHgTG0Xo3f5XFSJaSnHFQ,小冯妮儿聊港险,🙅‍ 不选,银行类内容,2025-12-08 14:24:34
15. 超越瑞士！香港登顶全球财富中心之巅~,,未知公众号,🙅‍ 不选,宏观新闻无关港险,2025-12-08 14:24:34
23. 炒过股才知道，我们其实已经破产了~,,未知公众号,🙅‍ 不选,与保险无关,2025-12-08 14:24:34
24. 叫兽们，玩的真花~,,未知公众号,🙅‍ 不选,无关内容,2025-12-08 14:24:34
27. 我有500万存款，却订不到一张养老床位~,,未知公众号,🙅‍ 不选,养老社会问题,2025-12-08 14:24:34
28. 跨境汇款新规2026年落地！转账严格再升级？！,,未知公众号,🙅‍ 不选,跨境汇款涉及红线,2025-12-08 14:24:34
29. 年底去银行存钱，这3件事一定要当心！,,未知公众号,🙅‍ 不选,银行类,2025-12-08 14:24:34
30. 直播预告 | 央企出大招，年金收益率4.67%，交完第2年就领钱,https://mp.weixin.qq.com/s/inCLv1YjeqnoCN0ZGfNI4Q,伟伟说投资,🙅‍ 不选,非香港保险,2025-12-08 14:24:34
31. 29岁宝爸车祸去世，留下两个孩子…宝妈的选择让全网泪崩！,https://mp.weixin.qq.com/s/UhKnT0cNuuo-xUvxY6dRYw,伟伟说投资,🙅‍ 不选,无港险指向,2025-12-08 14:24:34
33. 国有6大行，3年5年定期存款，2025年底大变天！,,未知公众号,🙅‍ 不选,银行内容,2025-12-08 14:24:34
34. 直播预告 | 央企出大招，年金收益率4.67%，交完第2年就领钱,https://mp.weixin.qq.com/s/inCLv1YjeqnoCN0ZGfNI4Q,伟伟说投资,🙅‍ 不选,,2025-12-08 14:24:35
36. 突发！六大行停售大额存单，你存款该怎么办？,,未知公众号,🙅‍ 不选,,2025-12-08 14:24:35
37. 退税羊毛终极攻略！年底截止！双倍福利锁定最后的机会！,,未知公众号,🙅‍ 不选,,2025-12-08 14:24:35
38. 存款保卫战打响！手握20万以上的家庭，这3手准备再不做就晚了！,https://mp.weixin.qq.com/s/EsshR1Z_R3Lu7OB0PWzNNA,伟伟说投资,🙅‍ 不选,,2025-12-08 14:24:35
39. 直播预告 | 本金不动，每年吃息3.3%+,,未知公众号,🙅‍ 不选,,2025-12-08 14:24:35
40. 直播预告 | 本金不动，每年吃息3.3%+,,未知公众号,🙅‍ 不选,,2025-12-08 14:24:35
41. 直播预告 | 本金不动，每年吃息3.3%+,,未知公众号,🙅‍ 不选,,2025-12-08 14:24:35
42. 八成中国人都在为此焦虑：你的养老钱，够用吗？,,未知公众号,🙅‍ 不选,泛养老焦虑，不涉及港险,2025-12-08 14:24:35
40岁不上班，每年躺收9.2万一直到老…这真是大家认识的香港保险吗？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:24:35
人民币升破7.09，创逾一年新高！又到港险配置好时节！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:24:35
17. 港险的货币转换=换保单？别慌！这2款不一样~,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:24:35
20. 港险“567”提领王易主？最新5年交对比来了~,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:24:35
22. 鑫相伴快返年金 | 终身保底2.5%复利+,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:24:35
25. 吓都吓死了，这款港险终身保证2.5%+,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:24:35
26. 628亿港元！内地人买港险创新高，背后原因太真实~,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:24:35
32. 中英悦活人生C款，新的“挪储”首选！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:24:35
35. 12月，太平洋保险（太保）火力全歇？！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:24:35
6.5%时代，最适合中产提前退休的两个港险方案？,https://mp.weixin.qq.com/s/l_kgaNWRJzkaKpQQe6ChZA,特别分子Mark,已删除,"文章已被删除或无法访问，生成了""未命名文章""",2025-12-08 14:38:46
2025年12月起，香港友邦保险新增APP取美元入账功能,https://mp.weixin.qq.com/s/cC6cjsFwRXQiCKUETgCYxg,香港保险行业资讯,🙅‍ 不选,涉及跨境/入账敏感,2025-12-08 14:40:02
40. 超越瑞士！香港登顶全球财富中心之巅~,,未知公众号,🙅‍ 不选,纯财经资讯，与保险无关。,2025-12-08 14:40:02
48. 炒过股才知道，我们其实已经破产了~,,未知公众号,🙅‍ 不选,与港险无关。,2025-12-08 14:40:02
49. 叫兽们，玩的真花~,,未知公众号,🙅‍ 不选,无关内容。,2025-12-08 14:40:02
我有500万存款，却订不到一张养老床位~,https://mp.weixin.qq.com/s/aF-IKkstHSEGeiYE8hRyJA,有态度的精蒜湿,🙅‍ 不选,与香港保险无关，属于纯社会民生话题。,2025-12-08 14:40:02
跨境汇款新规2026年落地！转账严格再升级？！,https://mp.weixin.qq.com/s/ze0Pc001f49CwDzskPhf8Q,伟伟说投资,🙅‍ 不选,涉及跨境汇款属于监管敏感区，直接剔除。,2025-12-08 14:40:02
年底去银行存钱，这3件事一定要当心！,https://mp.weixin.qq.com/s/8WYgh18LyIe71-pTEzuUPw,伟伟说投资,🙅‍ 不选,纯银行存款内容，与港险无关。,2025-12-08 14:40:02
直播预告 | 央企出大招，年金收益率4.67%，交完第2年就领钱,https://mp.weixin.qq.com/s/O88KSiwqZIaEr1Nf-4QReg,伟伟说投资,🙅‍ 不选,内地年金产品，与香港保险无关。,2025-12-08 14:40:02
当存款不再“躺赢”，聪明人已转向！中英悦活人生C款，新的“挪储”首选！,https://mp.weixin.qq.com/s/nHGrefkRigA6OSSIav-eTg,伟伟说投资,🙅‍ 不选,中英人寿为内地保险公司，非香港产品。,2025-12-08 14:40:02
国有6大行，3年5年定期存款，2025年底大变天！,https://mp.weixin.qq.com/s/Zyyt9cmKkR1WTqHYULSTZw,伟伟说投资,🙅‍ 不选,纯银行存款内容，与港险无关。,2025-12-08 14:40:02
12月，太平洋保险（太保）火力全歇？！,https://mp.weixin.qq.com/s/l1Dh0UXkZkbapbnmR4YIVQ,伟伟说投资,🙅‍ 不选,太保为内地保险公司，内容不涉及香港保险。,2025-12-08 14:40:02
突发！六大行停售大额存单，你存款该怎么办？,https://mp.weixin.qq.com/s/aN_jS6LQg1a1n2JNHPEIdQ,伟伟说投资,🙅‍ 不选,银行大额存单话题，与港险无关。,2025-12-08 14:40:02
退税羊毛终极攻略！年底截止！双倍福利锁定最后的机会！,https://mp.weixin.qq.com/s/LSEWXlCd6bPfz1Pni0y5aA,伟伟说投资,🙅‍ 不选,税务优惠攻略，与香港保险无关。,2025-12-08 14:40:02
直播预告 | 本金不动，每年吃息3.3%+,https://mp.weixin.qq.com/s/0Y6gTTNAsU4eOkFY15_NBg,伟伟说投资,🙅‍ 不选,无明确港险信息，偏理财收益宣传，无法映射至港险分类。,2025-12-08 14:40:02
直播预告 | 本金不动，每年吃息3.3%+,https://mp.weixin.qq.com/s/0Y6gTTNAsU4eOkFY15_NBg,伟伟说投资,🙅‍ 不选,同上。,2025-12-08 14:40:02
直播预告 | 本金不动，每年吃息3.3%+,https://mp.weixin.qq.com/s/0Y6gTTNAsU4eOkFY15_NBg,伟伟说投资,🙅‍ 不选,同上。,2025-12-08 14:40:02
八成中国人都在为此焦虑：你的养老钱，够用吗？,https://mp.weixin.qq.com/s/JlgtvN4wnAEUG-HTFJn5kA,伟伟说投资,🙅‍ 不选,纯养老焦虑社会话题，没有港险指向。,2025-12-08 14:40:03
40岁不上班，每年躺收9.2万一直到老…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
火力全开！保诚推保费优惠加码20%+…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
人民币升破7.09…又到港险配置好时节！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
整付首选！太平「喜裕」…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
富卫上市这一年｜如何与众不同？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
香港保险12月优惠汇总！…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
保底收益最高的两款港险，世代鑫享VS鑫相伴,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
万通富饶万家3000字深度测评…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
美联储降息，央企中国人寿…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
国寿「傲珑盛世」能否脱颖而出？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
55岁还能配置终身现金流？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
分红险怎么选？看准分红实现率…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
AXA安盛如何重塑保险业标杆,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
比老款快11年见6.5%IRR：富饶万家,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
宏利「宏挚传承」or 忠意…选谁？,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
13家香港保险公司23款储蓄险大对比,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
每年3万连存5年…留一笔巨款,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
人民币升破7.09…又到港险配置好时节！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
30年登顶6.5%！万记「富饶」系列…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
香港万通保险储蓄险（富饶万家）…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
香港中国人寿（傲珑盛世）优化升级,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
香港中银人寿推出（寰御安心）,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
香港中国人寿推出钻逸传承（尊尚版）,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
香港太平洋保险推出新款（鑫相伴）,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
中Y人寿储蓄险升级！寰御安心…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
香港友邦年终加码！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
香港保诚年末福利一条龙！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
上市后的王炸！富卫「盈聚天下2」,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
分红险再迎利好丨风险因子下调,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
太平洋保险[鑫相伴]丨…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
香港保险12月优惠更新,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
买港险先查资产流向！8大保司底层投资曝光,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
立桥「息享未来」…,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
42. 港险的货币转换=换保单？别慌！这2款不一样~,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
45. 港险“567”提领王易主？最新5年交对比来了~,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
47. 鑫相伴快返年金 | 终身保底2.5%复利+,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
50. 吓都吓死了，这款港险终身保证2.5%+,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-08 14:40:03
美联储又降息了，但大家都没抓到重点...,https://mp.weixin.qq.com/s/USoyResfpjRlVsNAOrkaAg,特别分子Mark,已删除,"文章已被删除或无法访问，生成了""未命名文章""",2025-12-16 19:42:39
你在海外的收入和资产，到底哪些需要交税？,https://mp.weixin.qq.com/s/BpJDE6tEt7bsUbcaMuv0iQ,蓝星探险,🙅‍ 不选,涉税务内容，不选。,2025-12-16 19:43:32
子女定居海外，父母不要跟过去养老！,https://mp.weixin.qq.com/s/BYGl3atCL3pzjzMSjc_98w,蓝星探险,🙅‍ 不选,无关港险。,2025-12-16 19:43:32
投资、工作，一定要做让自己越来越轻松的模式,https://mp.weixin.qq.com/s/mg8FhMic3FoeA65jfgt4Cg,港险研究院,🙅‍ 不选,无关保险。,2025-12-16 19:43:32
7*24小时，12月香港这6大银行可以在线开户！,https://mp.weixin.qq.com/s/sF6wpD_7VSE1kWsneX6iMg,崔伟说投资,🙅‍ 不选,银行开户为敏感话题。,2025-12-16 19:43:33
未来10年，现金和房子都将贬值，只有2样东西最值钱,https://mp.weixin.qq.com/s/Rrza4d6_yfV7cxoCGd6fPA,伟伟说投资,🙅‍ 不选,宏观理财观点，与香港保险无关。,2025-12-16 19:43:33
迈过50万存款大关，果断提前退休！每年拿3万5，安度晚年,https://mp.weixin.qq.com/s/rrd7erUk-bWGF-ooQ4r1iQ,伟伟说投资,🙅‍ 不选,个人理财与退休故事型内容，与香港保险无关。,2025-12-16 19:43:33
财政部发布重要消息，2026年养老金上涨，或将不按工龄涨了？,https://mp.weixin.qq.com/s/12-wbb0xBL2wFIAuvNQzhQ,伟伟说投资,🙅‍ 不选,属内地社保与养老金政策，非港险领域。,2025-12-16 19:43:33
在大时代中找准节奏：新华保险以“稳健投资+生态服务”双轮驱动，穿越行业转型深水区,https://mp.weixin.qq.com/s/lCFYlhRFkVmBEU7l170urw,伟伟说投资,🙅‍ 不选,内地保险公司新华保险资讯，不涉及香港保险。,2025-12-16 19:43:33
中国银行出手，王炸年金，整存零取6%利息，拯救市场低利率,https://mp.weixin.qq.com/s/uLIa-JwVQ_NAYh0_d4iecA,伟伟说投资,🙅‍ 不选,中国银行理财/年金，非香港保险产品。,2025-12-16 19:43:33
稳字当头！人保“民享盈”与中意“意值有”，打造安心现金流！,https://mp.weixin.qq.com/s/e06U2sI5O3GL0p65yhbPbQ,伟伟说投资,🙅‍ 不选,均为内地保险产品，与香港保险无关。,2025-12-16 19:43:33
中央定调2026！明年继续国补，钱袋子又要鼓起来了,https://mp.weixin.qq.com/s/qGOAKJivPuTBiGX3lS2TfA,伟伟说投资,🙅‍ 不选,宏观财政政策，与香港保险无关。,2025-12-16 19:43:33
23年高达6.5%只是起点？这份现金分红保单的强大你想象不到！,,未知公众号,匹配失败,无法找到相似度超过95%的原始文章,2025-12-16 19:43:33
零换汇门槛！国寿傲珑盛世王炸升级：派息 5%+ 随时提领，内地人买港险的终极福音！,https://mp.weixin.qq.com/s/-Toh5wkOnf-1x0Dg97XoYg,心水保,🙅‍ 不选,标题涉及'换汇'词汇，触及政策红线，直接剔除。,2025-12-16 19:48:30
别跟风！报行合一 + 换汇窗口期，香港储蓄险不是人人能买，盲目投保必亏哭！,https://mp.weixin.qq.com/s/TXoKJhgY-Ijvix3n-kMTHA,心水保,🙅‍ 不选,标题涉及'换汇窗口期'，触及政策红线，直接剔除。,2025-12-16 19:48:30
CRS升级，境外补税+资产全面透明化，香港储蓄险还安全吗？,https://mp.weixin.qq.com/s/G0ygvbXwu8H6kN5Cfq7xOg,港险优选专家,🙅‍ 不选,标题涉及'CRS'，触及政策红线，直接剔除。,2025-12-16 19:48:30
浙金中心200亿停兑真相：一场针对“保守型富人”的精准围猎,https://mp.weixin.qq.com/s/zccfXEZiaW-aOMXhWeLxqg,小冯妮儿聊港险,🙅‍ 不选,纯内地金融风险传闻，无港险相关，低价值内容直接剔除。,2025-12-16 19:48:30
存在银行的钱都能没？看完吕梁这57个老人的遭遇，我连夜检查了自己的账户……,https://mp.weixin.qq.com/s/AJD4lqnsqSa3Q55yoLEuPw,小冯妮儿聊港险,🙅‍ 不选,纯内地银行风险碎碎念，无港险对比，低价值内容直接剔除。,2025-12-16 19:48:30
保姆级攻略｜汇丰香港One卡，超快手机在线搞定，含开卡+网银+激活+养卡！,https://mp.weixin.qq.com/s/6p6WpEnaAFMphAWUVTs1Dg,小冯妮儿聊港险,🙅‍ 不选,纯银行卡开户攻略，属于无效低价值内容，直接剔除。,2025-12-16 19:48:30
为什么你缴港险保费总失败？汇丰香港APP 线上缴保费全流程，0出错！,https://mp.weixin.qq.com/s/ld7ZYXeBmWoaC9oGMHtm_A,小冯妮儿聊港险,🙅‍ 不选,纯银行APP缴保费攻略，属于银行卡使用指南，无保险核心，直接剔除。,2025-12-16 19:48:30
境内银行卡，也可以买到4.5%收益的美元理财，钱不出境！,https://mp.weixin.qq.com/s/D0PAMZbEofmXiqyUDL2Fag,小冯妮儿聊港险,🙅‍ 不选,纯内地美元理财，涉及资金出境暗示，无港险对比，直接剔除。,2025-12-16 19:48:30
美国给新生儿发 “躺赚账户”：1000美元30年变10万？,https://mp.weixin.qq.com/s/oD2ssdwf2XpI4_H4vUQQKg,港险圈研究院,🙅‍ 不选,无关美国账户，无港险相关，直接剔除。,2025-12-16 19:48:30
凌晨重磅！美联储又降息25个基点！,https://mp.weixin.qq.com/s/vS1y0aAz6RQVmy3owhSD9A,港险圈研究院,🙅‍ 不选,纯宏观降息新闻，无港险或保单影响讨论，低价值直接剔除。,2025-12-16 19:48:30
银行守着323万亿存款找不到出路？越存钱越焦虑的时代，来了~,https://mp.weixin.qq.com/s/5SkoKNfviEvzdIzan6TPHg,港险圈研究院,🙅‍ 不选,纯内地银行存款焦虑，无港险对比，低价值内容直接剔除。,2025-12-16 19:48:30
炒过股才知道，我们其实已经破产了~,https://mp.weixin.qq.com/s/Ceur-zZ3fW60uOG9BSwOfQ,有态度的精蒜湿,🙅‍ 不选,个人碎碎念，无港险相关，低价值直接剔除。,2025-12-16 19:48:30
叫兽们，玩的真花~,https://mp.weixin.qq.com/s/TQ5pRXytEY6RZJJnTyWd2A,有态度的精蒜湿,🙅‍ 不选,无意义碎碎念，无法判断港险相关，直接剔除。,2025-12-16 19:48:30
2025年已关停9000家，银行网点关停潮的背后，您的存款怎么存更安全？,https://mp.weixin.qq.com/s/XhNBAo0uUPbM6gcMhRF3iQ,伟伟说投资,🙅‍ 不选,纯内地银行关停传闻，无港险对比，低价值直接剔除。,2025-12-16 19:48:30
华美开户小心这3个坑，不然会被关户,https://mp.weixin.qq.com/s/TA1PZUoLB8bCxrn_uLOF1Q,leesin境外咨询笔记,🙅‍ 不选,标题为银行开户攻略，涉及合规敏感区（开户关户暗示资金操作），非保险核心。,2026-01-25 21:36:00
存在香港各大银行的钱，算不算离岸资产？CRS管不管？,https://mp.weixin.qq.com/s/UN8Tb756NV-EPd__7wootA,小冯妮儿聊港险,🙅‍ 不选,涉及'CRS'和离岸资产，触及政策红线，直接剔除。,2026-01-25 21:36:00
CRS信息交换的真相：你的境外资产不会被逐笔监控，但你必须依法申报！,https://mp.weixin.qq.com/s/uy-9qPjGtV43rbjry068Kw,小冯妮儿聊港险,🙅‍ 不选,直接涉及'CRS'，政策红线，无条件剔除。,2026-01-25 21:36:00
你的“退休年龄”，可能比你想象的要晚十年,https://mp.weixin.qq.com/s/d2pMRAtXSNC9qKQ2XafBBg,港险圈研究院,🙅‍ 不选,纯泛化养老话题，无香港保险相关性，低价值内容。,2026-01-25 21:36:00
23日，我在香港，邀你一起“拥抱不确定性,https://mp.weixin.qq.com/s/Q3MixYbmp1EQxVPEql9g1g,有态度的精蒜湿,🙅‍ 不选,个人活动邀约，碎碎念，无实质保险内容。,2026-01-25 21:36:00
2026开年 | 在最顶级的圈层里，陪你做“长期主义”的赢家~,https://mp.weixin.qq.com/s/H2oRX3Vm7pdhpbpPuUtgYw,有态度的精蒜湿,🙅‍ 不选,营销式碎碎念，无具体保险或产品信息，低价值。,2026-01-25 21:36:00
江苏养老“天花板”？为何南大教授和院士都选这里？揭秘南京泰康之家·苏园,https://mp.weixin.qq.com/s/wSteaqYDLI0lh1Btx9g_TA,伟伟说投资,🙅‍ 不选,纯内地养老社区内容，无香港保险相关。,2026-01-25 21:36:00
降准降息还有空间？增多多9号回血快，收益天花板，妥妥“闲钱避风港”,https://mp.weixin.qq.com/s/fkU9Z0bxAm8VcJlPa6MrQA,伟伟说投资,🙅‍ 不选,内地理财产品讨论，纯非港险，无相关性。,2026-01-25 21:36:01
邮储银行开门红，利率2.88%！能存吗？,https://mp.weixin.qq.com/s/rE-gvMtUBCNLCM2rYqT9rQ,伟伟说投资,🙅‍ 不选,纯内地银行存款攻略，低价值且非港险。,2026-01-25 21:36:01
开门红还得看平安，“岁月长安”爆款新出炉，存钱3%+医疗全覆盖！,https://mp.weixin.qq.com/s/BFzAZKEKVqqHC2XOmcicLQ,伟伟说投资,🙅‍ 不选,纯内地保险（平安），无香港对比或相关。,2026-01-25 21:36:01
灵活储蓄寿险助力缓解中年家庭三重压力，实现财富增值,https://mp.weixin.qq.com/s/JsgXLcW3mJUD7Q0tcJasjA,香港保险圈,已删除,"文章已被删除或无法访问，生成了""未命名文章""",2026-02-02 02:38:35
香港PI身份虽好，也不要弄虚作假哦！,https://mp.weixin.qq.com/s/UITGxJFB8aaItji9DzGZ-w,港险宝宝PRO,🙅‍ 不选,涉及PI身份认证的合规风险和弄虚作假警示，属于政策敏感区，宁错杀直接剔除。,2026-02-02 02:39:38
现在去香港存美元，很难不亏钱,https://mp.weixin.qq.com/s/4SkYSw1XtDwFU1UpideSRQ,蓝星探险,🙅‍ 不选,纯存款视角，涉及美元存款亏钱讨论，接近存款降息敏感主题且低价值，直接剔除。,2026-02-02 02:39:38
致高净值投资者：关于香港专业投资者（PI）认证，必须知道的审核风险,https://mp.weixin.qq.com/s/-6R54ma4ksj1UeZB8UTClQ,长城港险,🙅‍ 不选,纯PI认证风险讨论，政策敏感（合规底线），直接剔除。,2026-02-02 02:39:38
黄金白银暴跌，不想高位站岗，怎么办？,https://mp.weixin.qq.com/s/XhS2OFZEuhtalOlUWraX3g,心水保,🙅‍ 不选,无关保险，纯投资建议，低价值直接剔除。,2026-02-02 02:39:38
天塌了！买了香港储蓄险，钱取不出来了！,https://mp.weixin.qq.com/s/jWNBmuYIp5NvmV3X3LuF-Q,心水保,🙅‍ 不选,制造恐慌的系统性风险传闻（取不出钱），属于保险公司风险类，直接剔除。,2026-02-02 02:39:38
赴港投保全流程解答：去香港投保合法吗？钱怎么出去+转回内地？,https://mp.weixin.qq.com/s/eDKnp_sTF7UqbaIEQsv9YQ,港险优选专家,🙅‍ 不选,直接涉及'钱怎么出去+转回内地'资金出境，政策红线，直接剔除。,2026-02-02 02:39:38
小冯妮儿团队的专属资料包！,https://mp.weixin.qq.com/s/d_UiwqJD2KO5MgKO8aDtCA,小冯妮儿聊港险,🙅‍ 不选,个人碎碎念或推广，无实质内容，低价值剔除。,2026-02-02 02:39:38
"CRS补税倒查3年：别慌，这才是高净值家庭该看的""避坑指南""",https://mp.weixin.qq.com/s/zN0Uy7byjnu9eU3MmAb2Lw,小冯妮儿聊港险,🙅‍ 不选,明确涉及'CRS补税'，政策红线直接剔除。,2026-02-02 02:39:38
香港PI专业投资者认证全指南：门槛、流程、资产证明实操一文读懂,https://mp.weixin.qq.com/s/R6F3kl3qynJc8sO6xqv7IA,港险圈研究院,🙅‍ 不选,纯PI认证攻略，涉及资产证明和合规敏感，宁错杀剔除。,2026-02-02 02:39:38
美股长牛背后：美元资产为啥是全球财富蓄水池？,https://mp.weixin.qq.com/s/2PIq1l9wvN4OD5bu0G0ftg,港险圈研究院,🙅‍ 不选,涉及'美股'和美元资产，政策红线直接剔除。,2026-02-02 02:39:38
2026年，拒绝AI的人，注定会被时代抛弃！,https://mp.weixin.qq.com/s/5cWdv30iKucRWW72PCfH_w,有态度的精蒜湿,🙅‍ 不选,无关保险主题，纯碎碎念，低价值剔除。,2026-02-02 02:39:38
那个想带你暴富的人，正拿着镰刀等在门口！,https://mp.weixin.qq.com/s/WktK3vG8Ow5t4jgzH5KEWw,有态度的精蒜湿,🙅‍ 不选,泛泛投资警示，无关香港保险，低价值剔除。,2026-02-02 02:39:38
拿证归来：给自己多留一条后路~,https://mp.weixin.qq.com/s/64nXY7RNUp9KOdHuNZ_3Sg,有态度的精蒜湿,🙅‍ 不选,不明朗个人碎碎念，可能涉PI/证件，模棱两可低价值剔除。,2026-02-02 02:39:38
海外资产配置选香港还是新加坡？3 大核心维度拆解，答案一目了然,https://mp.weixin.qq.com/s/oLO9pjqiCMGAu7GcUgwrWg,心水保,🙅‍ 不选,标题聚焦海外资产配置对比，无明确香港保险产品或主题，属于无效低价值内容。,2026-02-02 15:11:06
测评香港保险产品，我必做的几件事,https://mp.weixin.qq.com/s/obRsuFwnEJgYallWBLJz9g,特别分子Mark,已删除,"文章已被删除或无法访问，生成了""未命名文章""",2026-02-11 18:56:22
AXA安盛马到功「盛」大抽奖，价值58081港元999金马摆件等你来拿！,https://mp.weixin.qq.com/s/OCJ__ZXHTrwgJNBTHw9Yzw,港险宝宝PRO,已删除,"文章已被删除或无法访问，生成了""未命名文章""",2026-02-11 18:57:06
孙燕姿、五月天、黎明，三月的这三场演唱会别错过了！,https://mp.weixin.qq.com/s/oawYQt_j0hKlVZVFiJExmA,港险宝宝PRO,🙅‍ 不选,无关演唱会内容，与香港保险无关。,2026-02-11 18:59:01
境外所得补税或成2026年征管重点,https://mp.weixin.qq.com/s/quNTKz3_U7XPxkyLZA_FgQ,港险宝宝PRO,🙅‍ 不选,涉及境外所得补税，政策红线敏感（类似避税/逃税）。,2026-02-11 18:59:01
